"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","EMP","TOT","THND_PER","M","1999-01",5336.762,
"CHL","EMP","TOT","THND_PER","M","1999-02",5322.005,
"CHL","EMP","TOT","THND_PER","M","1999-03",5324.891,
"CHL","EMP","TOT","THND_PER","M","1999-04",5287.947,
"CHL","EMP","TOT","THND_PER","M","1999-05",5252.474,
"CHL","EMP","TOT","THND_PER","M","1999-06",5253.439,
"CHL","EMP","TOT","THND_PER","M","1999-07",5268.608,
"CHL","EMP","TOT","THND_PER","M","1999-08",5281.938,
"CHL","EMP","TOT","THND_PER","M","1999-09",5309.478,
"CHL","EMP","TOT","THND_PER","M","1999-10",5368.356,
"CHL","EMP","TOT","THND_PER","M","1999-11",5403.829,
"CHL","EMP","TOT","THND_PER","M","1999-12",5417.575,
"CHL","EMP","TOT","THND_PER","M","2000-01",5432.748,
"CHL","EMP","TOT","THND_PER","M","2000-02",5421.091,
"CHL","EMP","TOT","THND_PER","M","2000-03",5413.115,
"CHL","EMP","TOT","THND_PER","M","2000-04",5442.995,
"CHL","EMP","TOT","THND_PER","M","2000-05",5433.336,
"CHL","EMP","TOT","THND_PER","M","2000-06",5401.583,
"CHL","EMP","TOT","THND_PER","M","2000-07",5377.983,
"CHL","EMP","TOT","THND_PER","M","2000-08",5379.511,
"CHL","EMP","TOT","THND_PER","M","2000-09",5401.882,
"CHL","EMP","TOT","THND_PER","M","2000-10",5393.542,
"CHL","EMP","TOT","THND_PER","M","2000-11",5417.791,
"CHL","EMP","TOT","THND_PER","M","2000-12",5405.905,
"CHL","EMP","TOT","THND_PER","M","2001-01",5389.94,
"CHL","EMP","TOT","THND_PER","M","2001-02",5366.092,
"CHL","EMP","TOT","THND_PER","M","2001-03",5383.027,
"CHL","EMP","TOT","THND_PER","M","2001-04",5391.781,
"CHL","EMP","TOT","THND_PER","M","2001-05",5441.585,
"CHL","EMP","TOT","THND_PER","M","2001-06",5477.689,
"CHL","EMP","TOT","THND_PER","M","2001-07",5508.12,
"CHL","EMP","TOT","THND_PER","M","2001-08",5504.524,
"CHL","EMP","TOT","THND_PER","M","2001-09",5525.446,
"CHL","EMP","TOT","THND_PER","M","2001-10",5558.272,
"CHL","EMP","TOT","THND_PER","M","2001-11",5560.737,
"CHL","EMP","TOT","THND_PER","M","2001-12",5551.655,
"CHL","EMP","TOT","THND_PER","M","2002-01",5520.945,
"CHL","EMP","TOT","THND_PER","M","2002-02",5523.715,
"CHL","EMP","TOT","THND_PER","M","2002-03",5536.84,
"CHL","EMP","TOT","THND_PER","M","2002-04",5528.874,
"CHL","EMP","TOT","THND_PER","M","2002-05",5540.303,
"CHL","EMP","TOT","THND_PER","M","2002-06",5560.092,
"CHL","EMP","TOT","THND_PER","M","2002-07",5554.594,
"CHL","EMP","TOT","THND_PER","M","2002-08",5562.769,
"CHL","EMP","TOT","THND_PER","M","2002-09",5595.824,
"CHL","EMP","TOT","THND_PER","M","2002-10",5630.818,
"CHL","EMP","TOT","THND_PER","M","2002-11",5653.563,
"CHL","EMP","TOT","THND_PER","M","2002-12",5670.447,
"CHL","EMP","TOT","THND_PER","M","2003-01",5700.567,
"CHL","EMP","TOT","THND_PER","M","2003-02",5739.548,
"CHL","EMP","TOT","THND_PER","M","2003-03",5752.227,
"CHL","EMP","TOT","THND_PER","M","2003-04",5796.304,
"CHL","EMP","TOT","THND_PER","M","2003-05",5799.042,
"CHL","EMP","TOT","THND_PER","M","2003-06",5793.678,
"CHL","EMP","TOT","THND_PER","M","2003-07",5774.066,
"CHL","EMP","TOT","THND_PER","M","2003-08",5759.509,
"CHL","EMP","TOT","THND_PER","M","2003-09",5785.077,
"CHL","EMP","TOT","THND_PER","M","2003-10",5828.052,
"CHL","EMP","TOT","THND_PER","M","2003-11",5853.237,
"CHL","EMP","TOT","THND_PER","M","2003-12",5858.331,
"CHL","EMP","TOT","THND_PER","M","2004-01",5862.509,
"CHL","EMP","TOT","THND_PER","M","2004-02",5871.924,
"CHL","EMP","TOT","THND_PER","M","2004-03",5864.834,
"CHL","EMP","TOT","THND_PER","M","2004-04",5871.479,
"CHL","EMP","TOT","THND_PER","M","2004-05",5878.972,
"CHL","EMP","TOT","THND_PER","M","2004-06",5877.862,
"CHL","EMP","TOT","THND_PER","M","2004-07",5898.66,
"CHL","EMP","TOT","THND_PER","M","2004-08",5930.687,
"CHL","EMP","TOT","THND_PER","M","2004-09",5990.38,
"CHL","EMP","TOT","THND_PER","M","2004-10",6044.595,
"CHL","EMP","TOT","THND_PER","M","2004-11",6102.924,
"CHL","EMP","TOT","THND_PER","M","2004-12",6108.766,
"CHL","EMP","TOT","THND_PER","M","2005-01",6105.498,
"CHL","EMP","TOT","THND_PER","M","2005-02",6113.772,
"CHL","EMP","TOT","THND_PER","M","2005-03",6127.096,
"CHL","EMP","TOT","THND_PER","M","2005-04",6149.07,
"CHL","EMP","TOT","THND_PER","M","2005-05",6172.264,
"CHL","EMP","TOT","THND_PER","M","2005-06",6186.873,
"CHL","EMP","TOT","THND_PER","M","2005-07",6200.182,
"CHL","EMP","TOT","THND_PER","M","2005-08",6201.437,
"CHL","EMP","TOT","THND_PER","M","2005-09",6197.45,
"CHL","EMP","TOT","THND_PER","M","2005-10",6188.002,
"CHL","EMP","TOT","THND_PER","M","2005-11",6194.675,
"CHL","EMP","TOT","THND_PER","M","2005-12",6222.103,
"CHL","EMP","TOT","THND_PER","M","2006-01",6242.21,
"CHL","EMP","TOT","THND_PER","M","2006-02",6233.313,
"CHL","EMP","TOT","THND_PER","M","2006-03",6240.119,
"CHL","EMP","TOT","THND_PER","M","2006-04",6238.694,
"CHL","EMP","TOT","THND_PER","M","2006-05",6236.503,
"CHL","EMP","TOT","THND_PER","M","2006-06",6241.053,
"CHL","EMP","TOT","THND_PER","M","2006-07",6261.797,
"CHL","EMP","TOT","THND_PER","M","2006-08",6281.954,
"CHL","EMP","TOT","THND_PER","M","2006-09",6317.408,
"CHL","EMP","TOT","THND_PER","M","2006-10",6333.872,
"CHL","EMP","TOT","THND_PER","M","2006-11",6334.922,
"CHL","EMP","TOT","THND_PER","M","2006-12",6334.937,
"CHL","EMP","TOT","THND_PER","M","2007-01",6376.21,
"CHL","EMP","TOT","THND_PER","M","2007-02",6416.695,
"CHL","EMP","TOT","THND_PER","M","2007-03",6439.629,
"CHL","EMP","TOT","THND_PER","M","2007-04",6452.507,
"CHL","EMP","TOT","THND_PER","M","2007-05",6443.908,
"CHL","EMP","TOT","THND_PER","M","2007-06",6441.894,
"CHL","EMP","TOT","THND_PER","M","2007-07",6431.104,
"CHL","EMP","TOT","THND_PER","M","2007-08",6440.691,
"CHL","EMP","TOT","THND_PER","M","2007-09",6433.772,
"CHL","EMP","TOT","THND_PER","M","2007-10",6455.477,
"CHL","EMP","TOT","THND_PER","M","2007-11",6492.764,
"CHL","EMP","TOT","THND_PER","M","2007-12",6567.826,
"CHL","EMP","TOT","THND_PER","M","2008-01",6578.44,
"CHL","EMP","TOT","THND_PER","M","2008-02",6599.434,
"CHL","EMP","TOT","THND_PER","M","2008-03",6600.627,
"CHL","EMP","TOT","THND_PER","M","2008-04",6611.391,
"CHL","EMP","TOT","THND_PER","M","2008-05",6628.553,
"CHL","EMP","TOT","THND_PER","M","2008-06",6670.357,
"CHL","EMP","TOT","THND_PER","M","2008-07",6682.587,
"CHL","EMP","TOT","THND_PER","M","2008-08",6670.346,
"CHL","EMP","TOT","THND_PER","M","2008-09",6674.49,
"CHL","EMP","TOT","THND_PER","M","2008-10",6676.743,
"CHL","EMP","TOT","THND_PER","M","2008-11",6666.085,
"CHL","EMP","TOT","THND_PER","M","2008-12",6607.943,
"CHL","EMP","TOT","THND_PER","M","2009-01",6591.265,
"CHL","EMP","TOT","THND_PER","M","2009-02",6573.259,
"CHL","EMP","TOT","THND_PER","M","2009-03",6573.242,
"CHL","EMP","TOT","THND_PER","M","2009-04",6554.926,
"CHL","EMP","TOT","THND_PER","M","2009-05",6558.101,
"CHL","EMP","TOT","THND_PER","M","2009-06",6561.89,
"CHL","EMP","TOT","THND_PER","M","2009-07",6580.676,
"CHL","EMP","TOT","THND_PER","M","2009-08",6594.878,
"CHL","EMP","TOT","THND_PER","M","2009-09",6618.066,
"CHL","EMP","TOT","THND_PER","M","2009-10",6630.347,
"CHL","EMP","TOT","THND_PER","M","2009-11",6641.825,
"CHL","EMP","TOT","THND_PER","M","2009-12",6656.657,
"CHL","EMP","TOT","THND_PER","M","2010-01",6700.451,
"CHL","EMP","TOT","THND_PER","M","2010-02",6892.655,
"CHL","EMP","TOT","THND_PER","M","2010-03",6945.611,
"CHL","EMP","TOT","THND_PER","M","2010-04",6975.647,
"CHL","EMP","TOT","THND_PER","M","2010-05",7078.596,
"CHL","EMP","TOT","THND_PER","M","2010-06",7151.768,
"CHL","EMP","TOT","THND_PER","M","2010-07",7204.658,
"CHL","EMP","TOT","THND_PER","M","2010-08",7265.179,
"CHL","EMP","TOT","THND_PER","M","2010-09",7278.263,
"CHL","EMP","TOT","THND_PER","M","2010-10",7290.127,
"CHL","EMP","TOT","THND_PER","M","2010-11",7283.59,
"CHL","EMP","TOT","THND_PER","M","2010-12",7326.314,
"CHL","EMP","TOT","THND_PER","M","2011-01",7347.513,
"CHL","EMP","TOT","THND_PER","M","2011-02",7388.158,
"CHL","EMP","TOT","THND_PER","M","2011-03",7412.67,
"CHL","EMP","TOT","THND_PER","M","2011-04",7455.512,
"CHL","EMP","TOT","THND_PER","M","2011-05",7522.429,
"CHL","EMP","TOT","THND_PER","M","2011-06",7514.556,
"CHL","EMP","TOT","THND_PER","M","2011-07",7541.023,
"CHL","EMP","TOT","THND_PER","M","2011-08",7544.411,
"CHL","EMP","TOT","THND_PER","M","2011-09",7526.02,
"CHL","EMP","TOT","THND_PER","M","2011-10",7487.14,
"CHL","EMP","TOT","THND_PER","M","2011-11",7495.401,
"CHL","EMP","TOT","THND_PER","M","2011-12",7513.426,
"CHL","EMP","TOT","THND_PER","M","2012-01",7542.694,
"CHL","EMP","TOT","THND_PER","M","2012-02",7580.645,
"CHL","EMP","TOT","THND_PER","M","2012-03",7602.41,
"CHL","EMP","TOT","THND_PER","M","2012-04",7616.336,
"CHL","EMP","TOT","THND_PER","M","2012-05",7628.187,
"CHL","EMP","TOT","THND_PER","M","2012-06",7614.057,
"CHL","EMP","TOT","THND_PER","M","2012-07",7622.071,
"CHL","EMP","TOT","THND_PER","M","2012-08",7656.917,
"CHL","EMP","TOT","THND_PER","M","2012-09",7663.676,
"CHL","EMP","TOT","THND_PER","M","2012-10",7652.855,
"CHL","EMP","TOT","THND_PER","M","2012-11",7632.771,
"CHL","EMP","TOT","THND_PER","M","2012-12",7669.966,
"CHL","EMP","TOT","THND_PER","M","2013-01",7684.394,
"CHL","EMP","TOT","THND_PER","M","2013-02",7707.684,
"CHL","EMP","TOT","THND_PER","M","2013-03",7728.632,
"CHL","EMP","TOT","THND_PER","M","2013-04",7771.576,
"CHL","EMP","TOT","THND_PER","M","2013-05",7793.189,
"CHL","EMP","TOT","THND_PER","M","2013-06",7805.987,
"CHL","EMP","TOT","THND_PER","M","2013-07",7819.473,
"CHL","EMP","TOT","THND_PER","M","2013-08",7811.63,
"CHL","EMP","TOT","THND_PER","M","2013-09",7812.779,
"CHL","EMP","TOT","THND_PER","M","2013-10",7812.938,
"CHL","EMP","TOT","THND_PER","M","2013-11",7828.962,
"CHL","EMP","TOT","THND_PER","M","2013-12",7849.777,
"CHL","EMP","TOT","THND_PER","M","2014-01",7889.122,
"CHL","EMP","TOT","THND_PER","M","2014-02",7879.959,
"CHL","EMP","TOT","THND_PER","M","2014-03",7896.518,
"CHL","EMP","TOT","THND_PER","M","2014-04",7896.766,
"CHL","EMP","TOT","THND_PER","M","2014-05",7892.175,
"CHL","EMP","TOT","THND_PER","M","2014-06",7888.556,
"CHL","EMP","TOT","THND_PER","M","2014-07",7868.665,
"CHL","EMP","TOT","THND_PER","M","2014-08",7898.568,
"CHL","EMP","TOT","THND_PER","M","2014-09",7917.974,
"CHL","EMP","TOT","THND_PER","M","2014-10",7943.25,
"CHL","EMP","TOT","THND_PER","M","2014-11",7941.548,
"CHL","EMP","TOT","THND_PER","M","2014-12",7931.181,
"CHL","EMP","TOT","THND_PER","M","2015-01",7947.081,
"CHL","EMP","TOT","THND_PER","M","2015-02",7955.449,
"CHL","EMP","TOT","THND_PER","M","2015-03",7972.833,
"CHL","EMP","TOT","THND_PER","M","2015-04",7985.109,
"CHL","EMP","TOT","THND_PER","M","2015-05",8018.276,
"CHL","EMP","TOT","THND_PER","M","2015-06",8025.365,
"CHL","EMP","TOT","THND_PER","M","2015-07",8052.922,
"CHL","EMP","TOT","THND_PER","M","2015-08",8067.5,
"CHL","EMP","TOT","THND_PER","M","2015-09",8049.688,
"CHL","EMP","TOT","THND_PER","M","2015-10",8044.227,
"CHL","EMP","TOT","THND_PER","M","2015-11",8059.959,
"CHL","EMP","TOT","THND_PER","M","2015-12",8096.82,
"CHL","EMP","TOT","THND_PER","M","2016-01",8083.649,
"CHL","EMP","TOT","THND_PER","M","2016-02",8072.304,
"CHL","EMP","TOT","THND_PER","M","2016-03",8076.765,
"CHL","EMP","TOT","THND_PER","M","2016-04",8095.598,
"CHL","EMP","TOT","THND_PER","M","2016-05",8100.333,
"CHL","EMP","TOT","THND_PER","M","2016-06",8125.239,
"CHL","EMP","TOT","THND_PER","M","2016-07",8135.244,
"CHL","EMP","TOT","THND_PER","M","2016-08",8148.442,
"CHL","EMP","TOT","THND_PER","M","2016-09",8163.291,
"CHL","EMP","TOT","THND_PER","M","2016-10",8167.178,
"CHL","EMP","TOT","THND_PER","M","2016-11",8144.861,
"CHL","EMP","TOT","THND_PER","M","2016-12",8151.277,
"CHL","EMP","TOT","THND_PER","M","2017-01",8155.805,
"CHL","EMP","TOT","THND_PER","M","2017-02",8176.216,
"CHL","EMP","TOT","THND_PER","M","2017-03",8201.414,
"CHL","EMP","TOT","THND_PER","M","2017-04",8226.258,
"CHL","EMP","TOT","THND_PER","M","2017-05",8263.214,
"CHL","EMP","TOT","THND_PER","M","2017-06",8294.502,
"CHL","EMP","TOT","THND_PER","M","2017-07",8327.518,
"CHL","EMP","WOMEN","THND_PER","M","1986-01",1021.635,
"CHL","EMP","WOMEN","THND_PER","M","1986-02",1028.286,
"CHL","EMP","WOMEN","THND_PER","M","1986-03",1039.208,
"CHL","EMP","WOMEN","THND_PER","M","1986-04",1041.55,
"CHL","EMP","WOMEN","THND_PER","M","1986-05",1056.057,
"CHL","EMP","WOMEN","THND_PER","M","1986-06",1059.05,
"CHL","EMP","WOMEN","THND_PER","M","1986-07",1064.377,
"CHL","EMP","WOMEN","THND_PER","M","1986-08",1062.943,
"CHL","EMP","WOMEN","THND_PER","M","1986-09",1073.375,
"CHL","EMP","WOMEN","THND_PER","M","1986-10",1076.326,
"CHL","EMP","WOMEN","THND_PER","M","1986-11",1078.625,
"CHL","EMP","WOMEN","THND_PER","M","1986-12",1075.834,
"CHL","EMP","WOMEN","THND_PER","M","1987-01",1073.098,
"CHL","EMP","WOMEN","THND_PER","M","1987-02",1083.563,
"CHL","EMP","WOMEN","THND_PER","M","1987-03",1092.65,
"CHL","EMP","WOMEN","THND_PER","M","1987-04",1112.394,
"CHL","EMP","WOMEN","THND_PER","M","1987-05",1108.025,
"CHL","EMP","WOMEN","THND_PER","M","1987-06",1100.999,
"CHL","EMP","WOMEN","THND_PER","M","1987-07",1105.095,
"CHL","EMP","WOMEN","THND_PER","M","1987-08",1097.735,
"CHL","EMP","WOMEN","THND_PER","M","1987-09",1099.598,
"CHL","EMP","WOMEN","THND_PER","M","1987-10",1102.063,
"CHL","EMP","WOMEN","THND_PER","M","1987-11",1110.789,
"CHL","EMP","WOMEN","THND_PER","M","1987-12",1116.525,
"CHL","EMP","WOMEN","THND_PER","M","1988-01",1121.815,
"CHL","EMP","WOMEN","THND_PER","M","1988-02",1135.342,
"CHL","EMP","WOMEN","THND_PER","M","1988-03",1154.066,
"CHL","EMP","WOMEN","THND_PER","M","1988-04",1163.591,
"CHL","EMP","WOMEN","THND_PER","M","1988-05",1164.165,
"CHL","EMP","WOMEN","THND_PER","M","1988-06",1166.864,
"CHL","EMP","WOMEN","THND_PER","M","1988-07",1169.842,
"CHL","EMP","WOMEN","THND_PER","M","1988-08",1184.11,
"CHL","EMP","WOMEN","THND_PER","M","1988-09",1196.886,
"CHL","EMP","WOMEN","THND_PER","M","1988-10",1217.764,
"CHL","EMP","WOMEN","THND_PER","M","1988-11",1218.6,
"CHL","EMP","WOMEN","THND_PER","M","1988-12",1219.012,
"CHL","EMP","WOMEN","THND_PER","M","1989-01",1215.139,
"CHL","EMP","WOMEN","THND_PER","M","1989-02",1222.451,
"CHL","EMP","WOMEN","THND_PER","M","1989-03",1225.233,
"CHL","EMP","WOMEN","THND_PER","M","1989-04",1241.165,
"CHL","EMP","WOMEN","THND_PER","M","1989-05",1250.018,
"CHL","EMP","WOMEN","THND_PER","M","1989-06",1258.673,
"CHL","EMP","WOMEN","THND_PER","M","1989-07",1257.99,
"CHL","EMP","WOMEN","THND_PER","M","1989-08",1267.842,
"CHL","EMP","WOMEN","THND_PER","M","1989-09",1277.813,
"CHL","EMP","WOMEN","THND_PER","M","1989-10",1278.34,
"CHL","EMP","WOMEN","THND_PER","M","1989-11",1280.615,
"CHL","EMP","WOMEN","THND_PER","M","1989-12",1292.391,
"CHL","EMP","WOMEN","THND_PER","M","1990-01",1300.968,
"CHL","EMP","WOMEN","THND_PER","M","1990-02",1296.329,
"CHL","EMP","WOMEN","THND_PER","M","1990-03",1303.633,
"CHL","EMP","WOMEN","THND_PER","M","1990-04",1302.733,
"CHL","EMP","WOMEN","THND_PER","M","1990-05",1311.459,
"CHL","EMP","WOMEN","THND_PER","M","1990-06",1311.688,
"CHL","EMP","WOMEN","THND_PER","M","1990-07",1306.819,
"CHL","EMP","WOMEN","THND_PER","M","1990-08",1303.992,
"CHL","EMP","WOMEN","THND_PER","M","1990-09",1310.475,
"CHL","EMP","WOMEN","THND_PER","M","1990-10",1313.566,
"CHL","EMP","WOMEN","THND_PER","M","1990-11",1320.08,
"CHL","EMP","WOMEN","THND_PER","M","1990-12",1309.311,
"CHL","EMP","WOMEN","THND_PER","M","1991-01",1314.149,
"CHL","EMP","WOMEN","THND_PER","M","1991-02",1317.851,
"CHL","EMP","WOMEN","THND_PER","M","1991-03",1299.328,
"CHL","EMP","WOMEN","THND_PER","M","1991-04",1286.564,
"CHL","EMP","WOMEN","THND_PER","M","1991-05",1289.879,
"CHL","EMP","WOMEN","THND_PER","M","1991-06",1304.611,
"CHL","EMP","WOMEN","THND_PER","M","1991-07",1316.65,
"CHL","EMP","WOMEN","THND_PER","M","1991-08",1328.639,
"CHL","EMP","WOMEN","THND_PER","M","1991-09",1330.32,
"CHL","EMP","WOMEN","THND_PER","M","1991-10",1330.48,
"CHL","EMP","WOMEN","THND_PER","M","1991-11",1334.507,
"CHL","EMP","WOMEN","THND_PER","M","1991-12",1355.196,
"CHL","EMP","WOMEN","THND_PER","M","1992-01",1378.108,
"CHL","EMP","WOMEN","THND_PER","M","1992-02",1384.645,
"CHL","EMP","WOMEN","THND_PER","M","1992-03",1382.356,
"CHL","EMP","WOMEN","THND_PER","M","1992-04",1384.405,
"CHL","EMP","WOMEN","THND_PER","M","1992-05",1391.587,
"CHL","EMP","WOMEN","THND_PER","M","1992-06",1399.74,
"CHL","EMP","WOMEN","THND_PER","M","1992-07",1408.019,
"CHL","EMP","WOMEN","THND_PER","M","1992-08",1413.437,
"CHL","EMP","WOMEN","THND_PER","M","1992-09",1421.774,
"CHL","EMP","WOMEN","THND_PER","M","1992-10",1438.995,
"CHL","EMP","WOMEN","THND_PER","M","1992-11",1458.903,
"CHL","EMP","WOMEN","THND_PER","M","1992-12",1477.891,
"CHL","EMP","WOMEN","THND_PER","M","1993-01",1489.01,
"CHL","EMP","WOMEN","THND_PER","M","1993-02",1502.452,
"CHL","EMP","WOMEN","THND_PER","M","1993-03",1507.332,
"CHL","EMP","WOMEN","THND_PER","M","1993-04",1509.036,
"CHL","EMP","WOMEN","THND_PER","M","1993-05",1502.251,
"CHL","EMP","WOMEN","THND_PER","M","1993-06",1542.788,
"CHL","EMP","WOMEN","THND_PER","M","1993-07",1565.222,
"CHL","EMP","WOMEN","THND_PER","M","1993-08",1584.328,
"CHL","EMP","WOMEN","THND_PER","M","1993-09",1575.451,
"CHL","EMP","WOMEN","THND_PER","M","1993-10",1565.445,
"CHL","EMP","WOMEN","THND_PER","M","1993-11",1555.991,
"CHL","EMP","WOMEN","THND_PER","M","1993-12",1546.136,
"CHL","EMP","WOMEN","THND_PER","M","1994-01",1560.378,
"CHL","EMP","WOMEN","THND_PER","M","1994-02",1553.908,
"CHL","EMP","WOMEN","THND_PER","M","1994-03",1567.069,
"CHL","EMP","WOMEN","THND_PER","M","1994-04",1557.854,
"CHL","EMP","WOMEN","THND_PER","M","1994-05",1549.824,
"CHL","EMP","WOMEN","THND_PER","M","1994-06",1542.625,
"CHL","EMP","WOMEN","THND_PER","M","1994-07",1544.362,
"CHL","EMP","WOMEN","THND_PER","M","1994-08",1533.685,
"CHL","EMP","WOMEN","THND_PER","M","1994-09",1534.333,
"CHL","EMP","WOMEN","THND_PER","M","1994-10",1538.665,
"CHL","EMP","WOMEN","THND_PER","M","1994-11",1567.138,
"CHL","EMP","WOMEN","THND_PER","M","1994-12",1583.295,
"CHL","EMP","WOMEN","THND_PER","M","1995-01",1589.39,
"CHL","EMP","WOMEN","THND_PER","M","1995-02",1578.851,
"CHL","EMP","WOMEN","THND_PER","M","1995-03",1572.576,
"CHL","EMP","WOMEN","THND_PER","M","1995-04",1562.568,
"CHL","EMP","WOMEN","THND_PER","M","1995-05",1565.349,
"CHL","EMP","WOMEN","THND_PER","M","1995-06",1564.536,
"CHL","EMP","WOMEN","THND_PER","M","1995-07",1560.283,
"CHL","EMP","WOMEN","THND_PER","M","1995-08",1573.841,
"CHL","EMP","WOMEN","THND_PER","M","1995-09",1569.143,
"CHL","EMP","WOMEN","THND_PER","M","1995-10",1586.683,
"CHL","EMP","WOMEN","THND_PER","M","1995-11",1578.361,
"CHL","EMP","WOMEN","THND_PER","M","1995-12",1597.582,
"CHL","EMP","WOMEN","THND_PER","M","1996-01",1600.691,
"CHL","EMP","WOMEN","THND_PER","M","1996-02",1619.312,
"CHL","EMP","WOMEN","THND_PER","M","1996-03",1605.768,
"CHL","EMP","WOMEN","THND_PER","M","1996-04",1616.797,
"CHL","EMP","WOMEN","THND_PER","M","1996-05",1634.476,
"CHL","EMP","WOMEN","THND_PER","M","1996-06",1618.541,
"CHL","EMP","WOMEN","THND_PER","M","1996-07",1605.656,
"CHL","EMP","WOMEN","THND_PER","M","1996-08",1613.44,
"CHL","EMP","WOMEN","THND_PER","M","1996-09",1619.501,
"CHL","EMP","WOMEN","THND_PER","M","1996-10",1635.932,
"CHL","EMP","WOMEN","THND_PER","M","1996-11",1643.568,
"CHL","EMP","WOMEN","THND_PER","M","1996-12",1650.48,
"CHL","EMP","WOMEN","THND_PER","M","1997-01",1649.087,
"CHL","EMP","WOMEN","THND_PER","M","1997-02",1635.633,
"CHL","EMP","WOMEN","THND_PER","M","1997-03",1650.492,
"CHL","EMP","WOMEN","THND_PER","M","1997-04",1658.157,
"CHL","EMP","WOMEN","THND_PER","M","1997-05",1677.267,
"CHL","EMP","WOMEN","THND_PER","M","1997-06",1706.099,
"CHL","EMP","WOMEN","THND_PER","M","1997-07",1740.126,
"CHL","EMP","WOMEN","THND_PER","M","1997-08",1756.735,
"CHL","EMP","WOMEN","THND_PER","M","1997-09",1732.792,
"CHL","EMP","WOMEN","THND_PER","M","1997-10",1710.704,
"CHL","EMP","WOMEN","THND_PER","M","1997-11",1700.478,
"CHL","EMP","WOMEN","THND_PER","M","1997-12",1698.866,
"CHL","EMP","WOMEN","THND_PER","M","1998-01",1687.227,
"CHL","EMP","WOMEN","THND_PER","M","1998-02",1712.779,
"CHL","EMP","WOMEN","THND_PER","M","1998-03",1723.658,
"CHL","EMP","WOMEN","THND_PER","M","1998-04",1752.269,
"CHL","EMP","WOMEN","THND_PER","M","1998-05",1751.557,
"CHL","EMP","WOMEN","THND_PER","M","1998-06",1748.406,
"CHL","EMP","WOMEN","THND_PER","M","1998-07",1750.253,
"CHL","EMP","WOMEN","THND_PER","M","1998-08",1763.614,
"CHL","EMP","WOMEN","THND_PER","M","1998-09",1776.989,
"CHL","EMP","WOMEN","THND_PER","M","1998-10",1782.158,
"CHL","EMP","WOMEN","THND_PER","M","1998-11",1771.677,
"CHL","EMP","WOMEN","THND_PER","M","1998-12",1764.319,
"CHL","EMP","WOMEN","THND_PER","M","1999-01",1757.658,
"CHL","EMP","WOMEN","THND_PER","M","1999-02",1750.913,
"CHL","EMP","WOMEN","THND_PER","M","1999-03",1755.798,
"CHL","EMP","WOMEN","THND_PER","M","1999-04",1736.965,
"CHL","EMP","WOMEN","THND_PER","M","1999-05",1717.8,
"CHL","EMP","WOMEN","THND_PER","M","1999-06",1716.854,
"CHL","EMP","WOMEN","THND_PER","M","1999-07",1738.465,
"CHL","EMP","WOMEN","THND_PER","M","1999-08",1747.133,
"CHL","EMP","WOMEN","THND_PER","M","1999-09",1757.608,
"CHL","EMP","WOMEN","THND_PER","M","1999-10",1765.131,
"CHL","EMP","WOMEN","THND_PER","M","1999-11",1783.633,
"CHL","EMP","WOMEN","THND_PER","M","1999-12",1791.333,
"CHL","EMP","WOMEN","THND_PER","M","2000-01",1806.621,
"CHL","EMP","WOMEN","THND_PER","M","2000-02",1791.786,
"CHL","EMP","WOMEN","THND_PER","M","2000-03",1780.617,
"CHL","EMP","WOMEN","THND_PER","M","2000-04",1798.046,
"CHL","EMP","WOMEN","THND_PER","M","2000-05",1801.184,
"CHL","EMP","WOMEN","THND_PER","M","2000-06",1795.378,
"CHL","EMP","WOMEN","THND_PER","M","2000-07",1788.781,
"CHL","EMP","WOMEN","THND_PER","M","2000-08",1783.341,
"CHL","EMP","WOMEN","THND_PER","M","2000-09",1785.142,
"CHL","EMP","WOMEN","THND_PER","M","2000-10",1771.76,
"CHL","EMP","WOMEN","THND_PER","M","2000-11",1783.283,
"CHL","EMP","WOMEN","THND_PER","M","2000-12",1768.392,
"CHL","EMP","WOMEN","THND_PER","M","2001-01",1767.349,
"CHL","EMP","WOMEN","THND_PER","M","2001-02",1754.963,
"CHL","EMP","WOMEN","THND_PER","M","2001-03",1772.805,
"CHL","EMP","WOMEN","THND_PER","M","2001-04",1768.346,
"CHL","EMP","WOMEN","THND_PER","M","2001-05",1790.615,
"CHL","EMP","WOMEN","THND_PER","M","2001-06",1802.148,
"CHL","EMP","WOMEN","THND_PER","M","2001-07",1821.029,
"CHL","EMP","WOMEN","THND_PER","M","2001-08",1819.848,
"CHL","EMP","WOMEN","THND_PER","M","2001-09",1828.438,
"CHL","EMP","WOMEN","THND_PER","M","2001-10",1840.335,
"CHL","EMP","WOMEN","THND_PER","M","2001-11",1835.228,
"CHL","EMP","WOMEN","THND_PER","M","2001-12",1829.594,
"CHL","EMP","WOMEN","THND_PER","M","2002-01",1810.546,
"CHL","EMP","WOMEN","THND_PER","M","2002-02",1820.155,
"CHL","EMP","WOMEN","THND_PER","M","2002-03",1826.514,
"CHL","EMP","WOMEN","THND_PER","M","2002-04",1810.159,
"CHL","EMP","WOMEN","THND_PER","M","2002-05",1819.37,
"CHL","EMP","WOMEN","THND_PER","M","2002-06",1840.281,
"CHL","EMP","WOMEN","THND_PER","M","2002-07",1840.016,
"CHL","EMP","WOMEN","THND_PER","M","2002-08",1845.68,
