"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",18.3,
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2005",5.5,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2010",4.2,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2011",3.4,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2012",3.4,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2013",3.4,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2014",1.4,
"ITA","GRADRATE","P_SRY_NTRY","PC","A","2015",1.4,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",4.3,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",3.3,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",3.2,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",3.2,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",3.2,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",1.3,
"ITA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",1.4,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",6.8,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",5.1,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",3.6,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",3.6,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",3.6,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",1.5,
"ITA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",1.5,
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"JPN","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"JPN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"JPN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"KOR","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"KOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"KOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2010",1.6,
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2011",1.6,
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2012",1.9,
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2013",1.8,
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2014",1.5,
"LUX","GRADRATE","P_SRY_NTRY","PC","A","2015",1.6,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",2.7,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",2.8,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",2.9,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",2.6,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",2.1,
"LUX","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",2.5,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",0.6,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",0.5,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",0.8,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",0.9,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",0.9,
"LUX","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",0.7,
"NLD","GRADRATE","P_SRY_NTRY","PC","A","2011",0.7,
"NLD","GRADRATE","P_SRY_NTRY","PC","A","2012",0.5,
"NLD","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"NLD","GRADRATE","P_SRY_NTRY","PC","A","2014",0.2,
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",1.2,
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",0.8,
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"NLD","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",0.2,
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",0.2,
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",0.2,
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"NLD","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",0.1,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2005",25.7,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2010",29.4,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2011",30.7,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2012",29.7,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2013",29.1,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2014",27.3,
"NZL","GRADRATE","P_SRY_NTRY","PC","A","2015",25.8,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",18.8,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",25.4,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",26,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",25.6,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",23.5,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",21.6,
"NZL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",20.6,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",32.3,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",33.3,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",35.2,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",33.6,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",34.5,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",32.9,
"NZL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",30.8,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2005",4.7,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2010",9.7,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2011",8.6,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2012",9.2,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2013",3.1,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2014",3.9,
"NOR","GRADRATE","P_SRY_NTRY","PC","A","2015",5,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",6.6,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",11.7,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",10.4,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",11.3,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",1.8,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",2.8,
"NOR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",4.3,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",2.7,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",7.6,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",6.8,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",7,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",4.4,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",5.2,
"NOR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",5.7,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2005",14.2,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2010",12.5,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2011",12.9,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2012",14.1,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2013",16.4,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2014",14.8,
"POL","GRADRATE","P_SRY_NTRY","PC","A","2015",14.5,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",10.8,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",9.1,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",7.7,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",8.4,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",9.3,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",7.3,
"POL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",6.9,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",29,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",16,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",18.3,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",19.9,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",23.7,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",22.5,
"POL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",22.4,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2010",3,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2011",3.8,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2012",4.9,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2013",5.1,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2014",5.9,
"PRT","GRADRATE","P_SRY_NTRY","PC","A","2015",6.8,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",3.8,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",4.7,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",6.3,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",6.5,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",7.4,
"PRT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",8.4,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",2.1,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",2.8,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",3.6,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",3.8,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",4.4,
"PRT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",5.3,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2005",12.3,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2010",10.4,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2011",3.2,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2012",3.6,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2013",9.5,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2014",8.6,
"SVK","GRADRATE","P_SRY_NTRY","PC","A","2015",7.1,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",14.2,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",12.6,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",4,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",3.8,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",10.3,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",9.1,
"SVK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",7.4,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",10.4,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",9.3,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",2.4,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",3.5,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",8.7,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",8.1,
"SVK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",6.9,
"ESP","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"ESP","GRADRATE","P_SRY_NTRY","PC","A","2014",0,
"ESP","GRADRATE","P_SRY_NTRY","PC","A","2015",1.7,
"ESP","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"ESP","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",0,
"ESP","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",1.4,
"ESP","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"ESP","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",0,
"ESP","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",2,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2005",0.8,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2010",3.1,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2011",4.1,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2013",3.3,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2014",3.7,
"SWE","GRADRATE","P_SRY_NTRY","PC","A","2015",4.3,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",0.7,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",2.4,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",3.5,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",2.7,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",3.5,
"SWE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",3.8,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",0.8,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",3.8,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",4.6,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",3.9,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",4,
"SWE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",4.9,
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2013",0.7,
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"CHE","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",0.8,
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"CHE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",0.7,
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"CHE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"USA","GRADRATE","P_SRY_NTRY","PC","A","2005",17.3,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2010",21.5,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2011",23.2,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2012",22.1,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2013",21.4,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2014",21.8,
"USA","GRADRATE","P_SRY_NTRY","PC","A","2015",22,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",12.4,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",16,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",17.3,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",16.4,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",16.2,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",17.2,
"USA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",17.6,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",22.5,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",27.3,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",29.4,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",28.2,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",26.9,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",26.7,
"USA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",26.7,
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"ARG","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"ARG","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"ARG","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2014",7.3,
"BRA","GRADRATE","P_SRY_NTRY","PC","A","2015",9,
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",6.6,
"BRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",7.8,
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",8.1,
"BRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",10.2,
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2013",5.3,
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2014",4.9,
"CHN","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",5.2,
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",5.7,
"CHN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",5.4,
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",4,
"CHN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"COL","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"COL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
